Player Name,Role,Team Name,Match ID,Game ID,Hero,Scoring Metric,Value,Multiplier,Points,Description,Capped
Yung Bruh,Carry,Luter Disciples,Iu1EMsFvKkOJMrwB8ejz,8431817540,Razor,Kills,10,2.5,25.00,Kill points for Carry role,false
Yung Bruh,Carry,Luter Disciples,Iu1EMsFvKkOJMrwB8ejz,8431817540,Razor,Deaths,7,-2,-14.00,Death penalty for Carry role,false
Yung Bruh,Carry,Luter Disciples,Iu1EMsFvKkOJMrwB8ejz,8431817540,Razor,Assists,9,0.8,7.20,Assist bonus for Carry role,false
Yung Bruh,Carry,Luter Disciples,Iu1EMsFvKkOJMrwB8ejz,8431817540,Razor,Tower Damage,1042,,1.04,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Yung Bruh,Carry,Luter Disciples,Iu1EMsFvKkOJMrwB8ejz,8431886203,Necrophos,Kills,14,2.5,35.00,Kill points for Carry role,false
Yung Bruh,Carry,Luter Disciples,Iu1EMsFvKkOJMrwB8ejz,8431886203,Necrophos,Deaths,2,-2,-4.00,Death penalty for Carry role,false
Yung Bruh,Carry,Luter Disciples,Iu1EMsFvKkOJMrwB8ejz,8431886203,Necrophos,Assists,5,0.8,4.00,Assist bonus for Carry role,false
Yung Bruh,Carry,Luter Disciples,Iu1EMsFvKkOJMrwB8ejz,8431886203,Necrophos,Tower Damage,2140,,2.14,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Yung Bruh,Carry,Luter Disciples,Iu1EMsFvKkOJMrwB8ejz,8431886203,Necrophos,First Blood,1,,10.00,First blood bonus,false
Yung Bruh,Carry,Luter Disciples,dkucLWvJIO2roXspBUVu,8427012288,Lifestealer,Kills,10,2.5,25.00,Kill points for Carry role,false
Yung Bruh,Carry,Luter Disciples,dkucLWvJIO2roXspBUVu,8427012288,Lifestealer,Deaths,1,-2,-2.00,Death penalty for Carry role,false
Yung Bruh,Carry,Luter Disciples,dkucLWvJIO2roXspBUVu,8427012288,Lifestealer,Assists,6,0.8,4.80,Assist bonus for Carry role,false
Yung Bruh,Carry,Luter Disciples,dkucLWvJIO2roXspBUVu,8427012288,Lifestealer,Tower Damage,8260,,8.26,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Yung Bruh,Carry,Luter Disciples,dkucLWvJIO2roXspBUVu,8427106246,Ursa,Kills,10,2.5,25.00,Kill points for Carry role,false
Yung Bruh,Carry,Luter Disciples,dkucLWvJIO2roXspBUVu,8427106246,Ursa,Deaths,5,-2,-10.00,Death penalty for Carry role,false
Yung Bruh,Carry,Luter Disciples,dkucLWvJIO2roXspBUVu,8427106246,Ursa,Assists,10,0.8,8.00,Assist bonus for Carry role,false
Yung Bruh,Carry,Luter Disciples,dkucLWvJIO2roXspBUVu,8427106246,Ursa,Tower Damage,497,,0.50,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
SiriusTasher,Mid,winagrdium leviosaaa,zagQRJf7HdWq3ma7rp09,8425659528,Storm Spirit,Kills,10,2.3,23.00,Kill points for Mid role,false
SiriusTasher,Mid,winagrdium leviosaaa,zagQRJf7HdWq3ma7rp09,8425659528,Storm Spirit,Deaths,8,-1.8,-14.40,Death penalty for Mid role,false
SiriusTasher,Mid,winagrdium leviosaaa,zagQRJf7HdWq3ma7rp09,8425659528,Storm Spirit,Assists,8,1.2,9.60,Assist bonus for Mid role,false
SiriusTasher,Mid,winagrdium leviosaaa,zagQRJf7HdWq3ma7rp09,8425659528,Storm Spirit,Tower Damage,146,,0.15,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
SiriusTasher,Mid,winagrdium leviosaaa,zagQRJf7HdWq3ma7rp09,8425728381,Tiny,Kills,6,2.3,13.80,Kill points for Mid role,false
SiriusTasher,Mid,winagrdium leviosaaa,zagQRJf7HdWq3ma7rp09,8425728381,Tiny,Deaths,8,-1.8,-14.40,Death penalty for Mid role,false
SiriusTasher,Mid,winagrdium leviosaaa,zagQRJf7HdWq3ma7rp09,8425728381,Tiny,Assists,24,1.2,28.80,Assist bonus for Mid role,false
SiriusTasher,Mid,winagrdium leviosaaa,zagQRJf7HdWq3ma7rp09,8425728381,Tiny,Tower Damage,1875,,1.88,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Łysy,Mid,Na Pałę Gaming,Lv845NrM8afwFJdojNzo,8431472168,Night Stalker,Kills,3,2.3,6.90,Kill points for Mid role,false
Łysy,Mid,Na Pałę Gaming,Lv845NrM8afwFJdojNzo,8431472168,Night Stalker,Deaths,11,-1.8,-19.80,Death penalty for Mid role,false
Łysy,Mid,Na Pałę Gaming,Lv845NrM8afwFJdojNzo,8431472168,Night Stalker,Assists,22,1.2,26.40,Assist bonus for Mid role,false
Łysy,Mid,Na Pałę Gaming,Lv845NrM8afwFJdojNzo,8431472168,Night Stalker,Tower Damage,2223,,2.22,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Łysy,Mid,Na Pałę Gaming,Lv845NrM8afwFJdojNzo,8431562935,Kez,Kills,4,2.3,9.20,Kill points for Mid role,false
Łysy,Mid,Na Pałę Gaming,Lv845NrM8afwFJdojNzo,8431562935,Kez,Deaths,18,-1.8,-32.40,Death penalty for Mid role,false
Łysy,Mid,Na Pałę Gaming,Lv845NrM8afwFJdojNzo,8431562935,Kez,Assists,20,1.2,24.00,Assist bonus for Mid role,false
Łysy,Mid,Na Pałę Gaming,Lv845NrM8afwFJdojNzo,8431562935,Kez,Tower Damage,552,,0.55,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Łysy,Mid,Na Pałę Gaming,WUmUm5A7K1M3hEBGW9Id,8431743470,Ember Spirit,Kills,10,2.3,23.00,Kill points for Mid role,false
Łysy,Mid,Na Pałę Gaming,WUmUm5A7K1M3hEBGW9Id,8431743470,Ember Spirit,Deaths,14,-1.8,-25.20,Death penalty for Mid role,false
Łysy,Mid,Na Pałę Gaming,WUmUm5A7K1M3hEBGW9Id,8431743470,Ember Spirit,Assists,20,1.2,24.00,Assist bonus for Mid role,false
Łysy,Mid,Na Pałę Gaming,YedL46rBgycGyaVhgWWx,8424208586,Timbersaw,Kills,10,2.3,23.00,Kill points for Mid role,false
Łysy,Mid,Na Pałę Gaming,YedL46rBgycGyaVhgWWx,8424208586,Timbersaw,Deaths,7,-1.8,-12.60,Death penalty for Mid role,false
Łysy,Mid,Na Pałę Gaming,YedL46rBgycGyaVhgWWx,8424208586,Timbersaw,Assists,16,1.2,19.20,Assist bonus for Mid role,false
Łysy,Mid,Na Pałę Gaming,YedL46rBgycGyaVhgWWx,8424208586,Timbersaw,Tower Damage,1348,,1.35,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Łysy,Mid,Na Pałę Gaming,YedL46rBgycGyaVhgWWx,8424286523,Ember Spirit,Kills,6,2.3,13.80,Kill points for Mid role,false
Łysy,Mid,Na Pałę Gaming,YedL46rBgycGyaVhgWWx,8424286523,Ember Spirit,Deaths,7,-1.8,-12.60,Death penalty for Mid role,false
Łysy,Mid,Na Pałę Gaming,YedL46rBgycGyaVhgWWx,8424286523,Ember Spirit,Assists,12,1.2,14.40,Assist bonus for Mid role,false
Łysy,Mid,Na Pałę Gaming,YedL46rBgycGyaVhgWWx,8424286523,Ember Spirit,Tower Damage,567,,0.57,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
woyski,Carry,winagrdium leviosaaa,zagQRJf7HdWq3ma7rp09,8425659528,Shadow Fiend,Kills,5,2.5,12.50,Kill points for Carry role,false
woyski,Carry,winagrdium leviosaaa,zagQRJf7HdWq3ma7rp09,8425659528,Shadow Fiend,Deaths,5,-2,-10.00,Death penalty for Carry role,false
woyski,Carry,winagrdium leviosaaa,zagQRJf7HdWq3ma7rp09,8425659528,Shadow Fiend,Assists,10,0.8,8.00,Assist bonus for Carry role,false
woyski,Carry,winagrdium leviosaaa,zagQRJf7HdWq3ma7rp09,8425728381,Shadow Fiend,Kills,24,2.5,60.00,Kill points for Carry role,false
woyski,Carry,winagrdium leviosaaa,zagQRJf7HdWq3ma7rp09,8425728381,Shadow Fiend,Deaths,7,-2,-14.00,Death penalty for Carry role,false
woyski,Carry,winagrdium leviosaaa,zagQRJf7HdWq3ma7rp09,8425728381,Shadow Fiend,Assists,10,0.8,8.00,Assist bonus for Carry role,false
woyski,Carry,winagrdium leviosaaa,zagQRJf7HdWq3ma7rp09,8425728381,Shadow Fiend,Tower Damage,9350,,9.35,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Dawidus,Hard Support,Dota Gooners,bJ0rMbzMkwqlqGIpNtFU,8431737496,Lich,Kills,1,1,1.00,Kill points for Hard Support role,false
Dawidus,Hard Support,Dota Gooners,bJ0rMbzMkwqlqGIpNtFU,8431737496,Lich,Deaths,10,-1,-10.00,Death penalty for Hard Support role,false
Dawidus,Hard Support,Dota Gooners,bJ0rMbzMkwqlqGIpNtFU,8431737496,Lich,Assists,10,3,30.00,Assist bonus for Hard Support role,false
Dawidus,Hard Support,Dota Gooners,bJ0rMbzMkwqlqGIpNtFU,8431737496,Lich,Hero Healing,125,0.01,1.25,Hero healing bonus (1 pt per 100 healing),false
Dawidus,Hard Support,Dota Gooners,bJ0rMbzMkwqlqGIpNtFU,8431737496,Lich,Tower Damage,137,,0.14,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Dawidus,Hard Support,Dota Gooners,bJ0rMbzMkwqlqGIpNtFU,8431808477,Disruptor,Deaths,10,-1,-10.00,Death penalty for Hard Support role,false
Dawidus,Hard Support,Dota Gooners,bJ0rMbzMkwqlqGIpNtFU,8431808477,Disruptor,Assists,5,3,15.00,Assist bonus for Hard Support role,false
Szczodry,Hard Support,Dicaprio,sHRVKy03EAKtc77DllAr,8431660021,Vengeful Spirit,Kills,2,1,2.00,Kill points for Hard Support role,false
Szczodry,Hard Support,Dicaprio,sHRVKy03EAKtc77DllAr,8431660021,Vengeful Spirit,Deaths,7,-1,-7.00,Death penalty for Hard Support role,false
Szczodry,Hard Support,Dicaprio,sHRVKy03EAKtc77DllAr,8431660021,Vengeful Spirit,Assists,12,3,36.00,Assist bonus for Hard Support role,false
Szczodry,Hard Support,Dicaprio,sHRVKy03EAKtc77DllAr,8431660021,Vengeful Spirit,Tower Damage,45,,0.04,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Zapraszam,Offlane,Luter Disciples,8izHfg1EpvoQPeBeucBB,8431414850,Slardar,Kills,13,2,26.00,Kill points for Offlane role,false
Zapraszam,Offlane,Luter Disciples,8izHfg1EpvoQPeBeucBB,8431414850,Slardar,Deaths,5,-1.5,-7.50,Death penalty for Offlane role,false
Zapraszam,Offlane,Luter Disciples,8izHfg1EpvoQPeBeucBB,8431414850,Slardar,Assists,14,2,28.00,Assist bonus for Offlane role,false
Zapraszam,Offlane,Luter Disciples,8izHfg1EpvoQPeBeucBB,8431414850,Slardar,Tower Damage,2565,,2.56,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Zapraszam,Offlane,Luter Disciples,8izHfg1EpvoQPeBeucBB,8431510310,Hero137,Kills,3,2,6.00,Kill points for Offlane role,false
Zapraszam,Offlane,Luter Disciples,8izHfg1EpvoQPeBeucBB,8431510310,Hero137,Deaths,9,-1.5,-13.50,Death penalty for Offlane role,false
Zapraszam,Offlane,Luter Disciples,8izHfg1EpvoQPeBeucBB,8431510310,Hero137,Assists,6,2,12.00,Assist bonus for Offlane role,false
Zapraszam,Offlane,Luter Disciples,Iu1EMsFvKkOJMrwB8ejz,8431817540,Axe,Kills,8,2,16.00,Kill points for Offlane role,false
Zapraszam,Offlane,Luter Disciples,Iu1EMsFvKkOJMrwB8ejz,8431817540,Axe,Deaths,8,-1.5,-12.00,Death penalty for Offlane role,false
Zapraszam,Offlane,Luter Disciples,Iu1EMsFvKkOJMrwB8ejz,8431817540,Axe,Assists,12,2,24.00,Assist bonus for Offlane role,false
Zapraszam,Offlane,Luter Disciples,Iu1EMsFvKkOJMrwB8ejz,8431817540,Axe,Tower Damage,87,,0.09,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Zapraszam,Offlane,Luter Disciples,Iu1EMsFvKkOJMrwB8ejz,8431886203,Centaur Warrunner,Kills,2,2,4.00,Kill points for Offlane role,false
Zapraszam,Offlane,Luter Disciples,Iu1EMsFvKkOJMrwB8ejz,8431886203,Centaur Warrunner,Deaths,6,-1.5,-9.00,Death penalty for Offlane role,false
Zapraszam,Offlane,Luter Disciples,Iu1EMsFvKkOJMrwB8ejz,8431886203,Centaur Warrunner,Assists,10,2,20.00,Assist bonus for Offlane role,false
Zapraszam,Offlane,Luter Disciples,Iu1EMsFvKkOJMrwB8ejz,8431886203,Centaur Warrunner,Tower Damage,682,,0.68,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Zapraszam,Offlane,Luter Disciples,dkucLWvJIO2roXspBUVu,8427012288,Slardar,Kills,6,2,12.00,Kill points for Offlane role,false
Zapraszam,Offlane,Luter Disciples,dkucLWvJIO2roXspBUVu,8427012288,Slardar,Deaths,6,-1.5,-9.00,Death penalty for Offlane role,false
Zapraszam,Offlane,Luter Disciples,dkucLWvJIO2roXspBUVu,8427012288,Slardar,Assists,11,2,22.00,Assist bonus for Offlane role,false
Zapraszam,Offlane,Luter Disciples,dkucLWvJIO2roXspBUVu,8427012288,Slardar,Tower Damage,1196,,1.20,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Zapraszam,Offlane,Luter Disciples,dkucLWvJIO2roXspBUVu,8427106246,Razor,Kills,10,2,20.00,Kill points for Offlane role,false
Zapraszam,Offlane,Luter Disciples,dkucLWvJIO2roXspBUVu,8427106246,Razor,Deaths,6,-1.5,-9.00,Death penalty for Offlane role,false
Zapraszam,Offlane,Luter Disciples,dkucLWvJIO2roXspBUVu,8427106246,Razor,Assists,9,2,18.00,Assist bonus for Offlane role,false
Zapraszam,Offlane,Luter Disciples,dkucLWvJIO2roXspBUVu,8427106246,Razor,Tower Damage,1010,,1.01,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Adi,Mid,Greatest Dota Team,YedL46rBgycGyaVhgWWx,8424208586,Lina,Kills,12,2.3,27.60,Kill points for Mid role,false
Adi,Mid,Greatest Dota Team,YedL46rBgycGyaVhgWWx,8424208586,Lina,Deaths,7,-1.8,-12.60,Death penalty for Mid role,false
Adi,Mid,Greatest Dota Team,YedL46rBgycGyaVhgWWx,8424208586,Lina,Assists,6,1.2,7.20,Assist bonus for Mid role,false
Adi,Mid,Greatest Dota Team,YedL46rBgycGyaVhgWWx,8424208586,Lina,Tower Damage,2625,,2.63,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Adi,Mid,Greatest Dota Team,YedL46rBgycGyaVhgWWx,8424286523,Queen of Pain,Kills,7,2.3,16.10,Kill points for Mid role,false
Adi,Mid,Greatest Dota Team,YedL46rBgycGyaVhgWWx,8424286523,Queen of Pain,Deaths,4,-1.8,-7.20,Death penalty for Mid role,false
Adi,Mid,Greatest Dota Team,YedL46rBgycGyaVhgWWx,8424286523,Queen of Pain,Assists,12,1.2,14.40,Assist bonus for Mid role,false
Adi,Mid,Greatest Dota Team,YedL46rBgycGyaVhgWWx,8424286523,Queen of Pain,Tower Damage,664,,0.66,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Adi,Mid,Greatest Dota Team,g8PuQI3pdTqTaVGQt09X,8425582145,Necrophos,Kills,8,2.3,18.40,Kill points for Mid role,false
Adi,Mid,Greatest Dota Team,g8PuQI3pdTqTaVGQt09X,8425582145,Necrophos,Deaths,5,-1.8,-9.00,Death penalty for Mid role,false
Adi,Mid,Greatest Dota Team,g8PuQI3pdTqTaVGQt09X,8425582145,Necrophos,Assists,3,1.2,3.60,Assist bonus for Mid role,false
Adi,Mid,Greatest Dota Team,g8PuQI3pdTqTaVGQt09X,8425582145,Necrophos,Tower Damage,414,,0.41,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Adi,Mid,Greatest Dota Team,g8PuQI3pdTqTaVGQt09X,8425651280,Phoenix,Kills,2,2.3,4.60,Kill points for Mid role,false
Adi,Mid,Greatest Dota Team,g8PuQI3pdTqTaVGQt09X,8425651280,Phoenix,Deaths,7,-1.8,-12.60,Death penalty for Mid role,false
Adi,Mid,Greatest Dota Team,g8PuQI3pdTqTaVGQt09X,8425651280,Phoenix,Assists,9,1.2,10.80,Assist bonus for Mid role,false
Adi,Mid,Greatest Dota Team,g8PuQI3pdTqTaVGQt09X,8425651280,Phoenix,Tower Damage,678,,0.68,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Lemanoo,Offlane,Greatest Dota Team,YedL46rBgycGyaVhgWWx,8424208586,Axe,Kills,6,2,12.00,Kill points for Offlane role,false
Lemanoo,Offlane,Greatest Dota Team,YedL46rBgycGyaVhgWWx,8424208586,Axe,Deaths,9,-1.5,-13.50,Death penalty for Offlane role,false
Lemanoo,Offlane,Greatest Dota Team,YedL46rBgycGyaVhgWWx,8424208586,Axe,Assists,13,2,26.00,Assist bonus for Offlane role,false
Lemanoo,Offlane,Greatest Dota Team,YedL46rBgycGyaVhgWWx,8424208586,Axe,Tower Damage,65,,0.07,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Lemanoo,Offlane,Greatest Dota Team,YedL46rBgycGyaVhgWWx,8424286523,Wraith King,Kills,8,2,16.00,Kill points for Offlane role,false
Lemanoo,Offlane,Greatest Dota Team,YedL46rBgycGyaVhgWWx,8424286523,Wraith King,Deaths,4,-1.5,-6.00,Death penalty for Offlane role,false
Lemanoo,Offlane,Greatest Dota Team,YedL46rBgycGyaVhgWWx,8424286523,Wraith King,Assists,15,2,30.00,Assist bonus for Offlane role,false
Lemanoo,Offlane,Greatest Dota Team,YedL46rBgycGyaVhgWWx,8424286523,Wraith King,Tower Damage,2664,,2.66,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Lemanoo,Offlane,Greatest Dota Team,g8PuQI3pdTqTaVGQt09X,8425582145,Wraith King,Kills,1,2,2.00,Kill points for Offlane role,false
Lemanoo,Offlane,Greatest Dota Team,g8PuQI3pdTqTaVGQt09X,8425582145,Wraith King,Deaths,8,-1.5,-12.00,Death penalty for Offlane role,false
Lemanoo,Offlane,Greatest Dota Team,g8PuQI3pdTqTaVGQt09X,8425582145,Wraith King,Assists,7,2,14.00,Assist bonus for Offlane role,false
Lemanoo,Offlane,Greatest Dota Team,g8PuQI3pdTqTaVGQt09X,8425582145,Wraith King,Tower Damage,79,,0.08,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Lemanoo,Offlane,Greatest Dota Team,g8PuQI3pdTqTaVGQt09X,8425651280,Undying,Kills,8,2,16.00,Kill points for Offlane role,false
Lemanoo,Offlane,Greatest Dota Team,g8PuQI3pdTqTaVGQt09X,8425651280,Undying,Deaths,9,-1.5,-13.50,Death penalty for Offlane role,false
Lemanoo,Offlane,Greatest Dota Team,g8PuQI3pdTqTaVGQt09X,8425651280,Undying,Assists,8,2,16.00,Assist bonus for Offlane role,false
SadBart,Soft Support,Sparta Sklejka Orzechowo,035zBZ2Imgb9kIdncdiu,8431635715,Tusk,Deaths,7,-1.2,-8.40,Death penalty for Soft Support role,false
SadBart,Soft Support,Sparta Sklejka Orzechowo,035zBZ2Imgb9kIdncdiu,8431635715,Tusk,Observer Wards,1,1.5,1.50,Observer ward placement bonus,false
SadBart,Soft Support,Sparta Sklejka Orzechowo,035zBZ2Imgb9kIdncdiu,8431635715,Tusk,Sentry Wards,2,1.2,2.40,Sentry ward placement bonus,false
SadBart,Soft Support,Sparta Sklejka Orzechowo,035zBZ2Imgb9kIdncdiu,8431689704,Undying,Kills,3,1.2,3.60,Kill points for Soft Support role,false
SadBart,Soft Support,Sparta Sklejka Orzechowo,035zBZ2Imgb9kIdncdiu,8431689704,Undying,Deaths,10,-1.2,-12.00,Death penalty for Soft Support role,false
SadBart,Soft Support,Sparta Sklejka Orzechowo,035zBZ2Imgb9kIdncdiu,8431689704,Undying,Assists,16,2.5,40.00,Assist bonus for Soft Support role,false
SadBart,Soft Support,Sparta Sklejka Orzechowo,035zBZ2Imgb9kIdncdiu,8431689704,Undying,Observer Wards,4,1.5,6.00,Observer ward placement bonus,false
SadBart,Soft Support,Sparta Sklejka Orzechowo,035zBZ2Imgb9kIdncdiu,8431689704,Undying,Sentry Wards,7,1.2,8.40,Sentry ward placement bonus,false
SadBart,Soft Support,Sparta Sklejka Orzechowo,035zBZ2Imgb9kIdncdiu,8431689704,Undying,Tower Damage,891,,0.89,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
SadBart,Soft Support,Sparta Sklejka Orzechowo,8izHfg1EpvoQPeBeucBB,8431414850,Jakiro,Kills,2,1.2,2.40,Kill points for Soft Support role,false
SadBart,Soft Support,Sparta Sklejka Orzechowo,8izHfg1EpvoQPeBeucBB,8431414850,Jakiro,Deaths,14,-1.2,-16.80,Death penalty for Soft Support role,false
SadBart,Soft Support,Sparta Sklejka Orzechowo,8izHfg1EpvoQPeBeucBB,8431414850,Jakiro,Assists,11,2.5,27.50,Assist bonus for Soft Support role,false
SadBart,Soft Support,Sparta Sklejka Orzechowo,8izHfg1EpvoQPeBeucBB,8431414850,Jakiro,Tower Damage,70,,0.07,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
SadBart,Soft Support,Sparta Sklejka Orzechowo,8izHfg1EpvoQPeBeucBB,8431510310,Silencer,Kills,3,1.2,3.60,Kill points for Soft Support role,false
SadBart,Soft Support,Sparta Sklejka Orzechowo,8izHfg1EpvoQPeBeucBB,8431510310,Silencer,Deaths,7,-1.2,-8.40,Death penalty for Soft Support role,false
SadBart,Soft Support,Sparta Sklejka Orzechowo,8izHfg1EpvoQPeBeucBB,8431510310,Silencer,Assists,20,2.5,50.00,Assist bonus for Soft Support role,false
SadBart,Soft Support,Sparta Sklejka Orzechowo,8izHfg1EpvoQPeBeucBB,8431510310,Silencer,Tower Damage,770,,0.77,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Budda-,Offlane,Pora na Przygode,KWrwrjEWK7yL7r6GOipp,8422934138,Zeus,Kills,3,2,6.00,Kill points for Offlane role,false
Budda-,Offlane,Pora na Przygode,KWrwrjEWK7yL7r6GOipp,8422934138,Zeus,Deaths,5,-1.5,-7.50,Death penalty for Offlane role,false
Budda-,Offlane,Pora na Przygode,KWrwrjEWK7yL7r6GOipp,8422934138,Zeus,Assists,10,2,20.00,Assist bonus for Offlane role,false
Budda-,Offlane,Pora na Przygode,KWrwrjEWK7yL7r6GOipp,8422934138,Zeus,Tower Damage,77,,0.08,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Budda-,Offlane,Pora na Przygode,KWrwrjEWK7yL7r6GOipp,8422934138,Zeus,First Blood,1,,10.00,First blood bonus,false
Breadley,Carry,drPingwin,O2LdqqxZsyHobulI9Esd,8421550291,Ursa,Kills,20,2.5,50.00,Kill points for Carry role,false
Breadley,Carry,drPingwin,O2LdqqxZsyHobulI9Esd,8421550291,Ursa,Deaths,4,-2,-8.00,Death penalty for Carry role,false
Breadley,Carry,drPingwin,O2LdqqxZsyHobulI9Esd,8421550291,Ursa,Assists,3,0.8,2.40,Assist bonus for Carry role,false
Breadley,Carry,drPingwin,O2LdqqxZsyHobulI9Esd,8421550291,Ursa,Tower Damage,3753,,3.75,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Breadley,Carry,drPingwin,O2LdqqxZsyHobulI9Esd,8421550291,Ursa,First Blood,1,,10.00,First blood bonus,false
Breadley,Carry,drPingwin,O2LdqqxZsyHobulI9Esd,8421628982,Gyrocopter,Kills,10,2.5,25.00,Kill points for Carry role,false
Breadley,Carry,drPingwin,O2LdqqxZsyHobulI9Esd,8421628982,Gyrocopter,Deaths,3,-2,-6.00,Death penalty for Carry role,false
Breadley,Carry,drPingwin,O2LdqqxZsyHobulI9Esd,8421628982,Gyrocopter,Assists,19,0.8,15.20,Assist bonus for Carry role,false
Breadley,Carry,drPingwin,O2LdqqxZsyHobulI9Esd,8421628982,Gyrocopter,Tower Damage,246,,0.25,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Breadley,Carry,drPingwin,QKhtzVVV8VdBFDdkMOH9,8427007639,Ursa,Kills,7,2.5,17.50,Kill points for Carry role,false
Breadley,Carry,drPingwin,QKhtzVVV8VdBFDdkMOH9,8427007639,Ursa,Deaths,3,-2,-6.00,Death penalty for Carry role,false
Breadley,Carry,drPingwin,QKhtzVVV8VdBFDdkMOH9,8427007639,Ursa,Assists,6,0.8,4.80,Assist bonus for Carry role,false
Breadley,Carry,drPingwin,QKhtzVVV8VdBFDdkMOH9,8427007639,Ursa,Tower Damage,587,,0.59,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Breadley,Carry,drPingwin,QKhtzVVV8VdBFDdkMOH9,8427065180,Faceless Void,Kills,13,2.5,32.50,Kill points for Carry role,false
Breadley,Carry,drPingwin,QKhtzVVV8VdBFDdkMOH9,8427065180,Faceless Void,Deaths,1,-2,-2.00,Death penalty for Carry role,false
Breadley,Carry,drPingwin,QKhtzVVV8VdBFDdkMOH9,8427065180,Faceless Void,Assists,16,0.8,12.80,Assist bonus for Carry role,false
Breadley,Carry,drPingwin,QKhtzVVV8VdBFDdkMOH9,8427065180,Faceless Void,Tower Damage,5622,,5.62,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Breadley,Carry,drPingwin,qI7VXf0guiGVmK4TYnNb,8429515972,Gyrocopter,Kills,6,2.5,15.00,Kill points for Carry role,false
Breadley,Carry,drPingwin,qI7VXf0guiGVmK4TYnNb,8429515972,Gyrocopter,Deaths,6,-2,-12.00,Death penalty for Carry role,false
Breadley,Carry,drPingwin,qI7VXf0guiGVmK4TYnNb,8429515972,Gyrocopter,Assists,10,0.8,8.00,Assist bonus for Carry role,false
Breadley,Carry,drPingwin,qI7VXf0guiGVmK4TYnNb,8429515972,Gyrocopter,Tower Damage,96,,0.10,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Breadley,Carry,drPingwin,qI7VXf0guiGVmK4TYnNb,8429622448,Lifestealer,Deaths,5,-2,-10.00,Death penalty for Carry role,false
Breadley,Carry,drPingwin,qI7VXf0guiGVmK4TYnNb,8429622448,Lifestealer,Assists,2,0.8,1.60,Assist bonus for Carry role,false
Breadley,Carry,drPingwin,qI7VXf0guiGVmK4TYnNb,8429622448,Lifestealer,Tower Damage,228,,0.23,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Xaori,Carry,Sparta Sklejka Orzechowo,035zBZ2Imgb9kIdncdiu,8431635715,Lifestealer,Deaths,2,-2,-4.00,Death penalty for Carry role,false
Xaori,Carry,Sparta Sklejka Orzechowo,035zBZ2Imgb9kIdncdiu,8431635715,Lifestealer,Assists,1,0.8,0.80,Assist bonus for Carry role,false
Xaori,Carry,Sparta Sklejka Orzechowo,035zBZ2Imgb9kIdncdiu,8431689704,Sven,Kills,11,2.5,27.50,Kill points for Carry role,false
Xaori,Carry,Sparta Sklejka Orzechowo,035zBZ2Imgb9kIdncdiu,8431689704,Sven,Deaths,3,-2,-6.00,Death penalty for Carry role,false
Xaori,Carry,Sparta Sklejka Orzechowo,035zBZ2Imgb9kIdncdiu,8431689704,Sven,Assists,10,0.8,8.00,Assist bonus for Carry role,false
Xaori,Carry,Sparta Sklejka Orzechowo,035zBZ2Imgb9kIdncdiu,8431689704,Sven,Tower Damage,5784,,5.78,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
